0,0,0
0.05,0,0
0.1,0,0
0.15,0,0
0.2,0,0
0.25,0,0
0.3,0,0
0.35,0,0
0.4,0,0
0.45,0,0
0.5,0,0
0.55,0,0
0.6,0,0
0.65,0,0
0.7,0,0
0.75,0,0
0.8,0,0
0.85,0,0
0.9,0,0
0.95,0,0
1,0,0
1.05,0,0
1.1,0,0
1.15,0,0
1.2,0,0
1.25,0,0
1.3,0,0
1.35,0,0
1.4,0,0
1.45,0,0
1.5,0,0
1.55,0,0
1.6,0,0
1.65,0,0
1.7,0,0
1.75,0,0
1.8,0,0
1.85,0,0
1.9,0,0
1.95,0,0
2,0,0
2.05,0,0
2.1,0,0
2.15,0,0
2.2,0,0
2.25,0,0
2.3,0,0
2.35,0,0
2.4,0,0
2.45,0,0
2.5,0,0
2.55,0,0
2.6,0,0
2.65,0,0
2.7,0,0
2.75,0,0
2.8,0,0
2.85,0,0
2.9,0,0
2.95,0,0
3,0,0
3.05,0,0
3.1,0,0
3.15,0,0
3.2,0,0
3.25,0,0
3.3,0,0
3.35,0,0
3.4,0,0
3.45,0,0
3.5,0,0
3.55,0,0
3.6,0,0
3.65,0,0
3.7,0,0
3.75,0,0
3.8,0,0
3.85,0,0
3.9,0,0
3.95,0,0
4,0,0
4.05,0,0
4.1,0,0
4.15,0,0
4.2,0,0
4.25,0,0
4.3,0,0
4.35,0,0
4.4,0,0
4.45,0,0
4.5,0,0
4.55,0,0
4.6,0,0
4.65,0,0
4.7,0,0
4.75,0,0
4.8,0,0
4.85,0,0
4.9,0,0
4.95,0,0
5,0,0
5.05,0,0
5.1,0,0
5.15,0,0
5.2,0,0
5.25,0,0
5.3,0,0
5.35,0,0
5.4,0,0
5.45,0,0
5.5,0,0
5.55,0,0
5.6,0,0
5.65,0,0
5.7,0,0
5.75,0,0
5.8,0,0
5.85,0,0
5.9,0,0
5.95,0,0
6,0,0
6.05,0,0
6.1,0,0
6.15,0,0
6.2,0,0
6.25,0,0
6.3,0,0
6.35,0,0
6.4,0,0
6.45,0,0
6.5,0,0
6.55,0,0
6.6,0,0
6.65,0,0
6.7,0,0
6.75,0,0
6.8,0,0
6.85,0,0
6.9,0,0
6.95,0,0
7,0,0
7.05,0,0
7.1,0,0
7.15,0,0
7.2,0,0
7.25,0,0
7.3,0,0
7.35,0,0
7.4,0,0
7.45,0,0
7.5,0,0
7.55,0,0
7.6,0,0
7.65,0,0
7.7,0,0
7.75,0,0
7.8,0,0
7.85,0,0
7.9,0,0
7.95,0,0
8,0,0
8.05,0,0
8.1,0,0
8.15,0,0
8.2,0,0
8.25,0,0
8.3,0,0
8.35,0,0
8.4,0,0
8.45,0,0
8.5,0,0
8.55,0,0
8.6,0,0
8.65,0,0
8.7,0,0
8.75,0,0
8.8,0,0
8.85,0,0
8.9,0,0
8.95,0,0
9,0,0
9.05,0,0
9.1,0,0
9.15,0,0
9.2,0,0
9.25,0,11.59
9.3,0,11.9
9.35,0,12.2
9.4,0,12.51
9.45,0,12.82
9.5,1.65,13.12
9.55,1.67,13.43
9.6,1.69,13.74
9.65,1.71,14.03
9.7,1.72,14.31
9.75,1.74,14.59
9.8,1.74,14.87
9.85,1.74,15.16
9.9,1.72,15.44
9.95,1.7,15.72
10,1.67,15.97
10.05,1.64,16.2
10.1,1.61,16.43
10.15,1.58,16.65
10.2,1.56,16.88
10.25,1.54,17.11
10.3,1.52,17.32
10.35,1.5,17.51
10.4,1.47,17.71
10.45,1.45,17.9
10.5,1.42,18.09
10.55,1.4,18.28
10.6,1.37,18.46
10.65,1.34,18.62
10.7,1.32,18.78
10.75,1.29,18.94
10.8,1.27,19.1
10.85,1.24,19.26
10.9,1.22,19.4
10.95,1.19,19.54
11,1.17,19.67
11.05,1.15,19.81
11.1,1.13,19.95
11.15,1.11,20.07
11.2,1.08,20.19
11.25,1.06,20.31
11.3,1.04,20.43
11.35,1.01,20.55
11.4,0.98,20.65
11.45,0.96,20.75
11.5,0.95,20.85
11.55,0.94,20.95
11.6,0.94,21.05
11.65,0.94,21.15
11.7,0.94,21.25
11.75,0.95,21.35
11.8,0.95,21.45
11.85,0.96,21.54
11.9,0.96,21.64
11.95,0.97,21.74
12,0.97,21.84
12.05,0.98,21.94
12.1,0.98,22.04
12.15,0.99,22.14
12.2,0.99,22.24
12.25,1,22.34
12.3,1,22.43
12.35,1.01,22.53
12.4,1.01,22.63
12.45,1.02,22.73
12.5,1.03,22.83
12.55,1.03,22.93
12.6,1.05,23.03
12.65,1.07,23.13
12.7,1.09,23.23
12.75,1.13,23.33
12.8,1.17,23.45
12.85,1.21,23.57
12.9,1.25,23.68
12.95,1.29,23.8
13,1.33,23.92
13.05,1.36,24.05
13.1,1.39,24.18
13.15,1.4,24.32
13.2,1.41,24.45
13.25,1.41,24.58
13.3,1.42,24.71
13.35,1.43,24.84
13.4,1.44,24.97
13.45,1.45,25.1
13.5,1.46,25.23
13.55,1.47,25.36
13.6,1.48,25.5
13.65,1.5,25.63
13.7,1.51,25.76
13.75,1.51,25.9
13.8,1.52,26.03
13.85,1.53,26.16
13.9,1.53,26.29
13.95,1.54,26.43
14,1.54,26.56
14.05,1.55,26.69
14.1,1.56,26.82
14.15,1.57,26.95
14.2,1.58,27.08
14.25,1.59,27.22
14.3,1.6,27.35
14.35,1.6,27.48
14.4,1.6,27.61
14.45,1.6,27.74
14.5,1.59,27.88
14.55,1.58,28.01
14.6,1.57,28.13
14.65,1.56,28.26
14.7,1.55,28.38
14.75,1.54,28.5
14.8,1.52,28.62
14.85,1.5,28.74
14.9,1.48,28.86
14.95,1.45,28.97
15,1.41,29.08
15.05,1.37,29.19
15.1,1.31,29.29
