 Product Id [-], H2 [Bar], Output Voltage [V], Output Current [A], Battery Voltage [V], Battery Current [A], PowerPack State [-], Error Code [-], Powerpack Temperature [℃], , Voltage [V], Temperature1 [℃], Temperature2 [℃], Current [A], Stack State [-], CP Count [-], Fan Speed [%], Ambi Temperature [℃], Humidity [%], Low Pressure [Bar], , output Power [kW], battery Power [kW], Stack1 Power [kW], Stack2 Power [kW], Stack3 Power [kW], Stack4 Power [kW], ,
 0.00, 243.30, 50.51, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.00, 26.90, 25.60, 0.00, 5.00, 0.00, 13.00, 38.90, 17.60, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.07, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 67.90, 26.90, 25.60, 0.00, 5.00, 0.00, 13.00, 38.90, 17.60, 1.00, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.10, 26.80, 25.60, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.65, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.20, 26.80, 25.50, 0.00, 5.00, 0.00, 13.00, 38.90, 17.60, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.14, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.20, 26.80, 25.50, 0.09, 5.00, 0.00, 13.00, 38.90, 17.60, 1.00, , 0.000, -0.009, 0.006, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.43, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.30, 26.80, 25.50, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.73, 0.36, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.30, 26.70, 25.50, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.018, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.21, 0.36, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.40, 26.70, 25.40, 0.00, 5.00, 0.00, 13.00, 38.90, 17.60, 1.00, , 0.018, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.51, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.50, 26.70, 25.40, 0.00, 5.00, 0.00, 13.00, 38.90, 17.60, 1.00, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.07, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.60, 26.60, 25.40, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.18, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.60, 26.60, 25.40, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.009, -0.009, 0.000, 0.000, 0.000, 0.000,
