0,0,0
0.05,0,0
0.1,0,0
0.15,0,0
0.2,0,0
0.25,0,0
0.3,0,0
0.35,0,0
0.4,0,0
0.45,0,0
0.5,0,0
0.55,0,0
0.6,0,0
0.65,0,0
0.7,0,0
0.75,0,0
0.8,0,0
0.85,0,0
0.9,0,0
0.95,0,0
1,0,0
1.05,0,0
1.1,0,0
1.15,0,0
1.2,0,0
1.25,0,0
1.3,0,0
1.35,0,0
1.4,0,0
1.45,0,0
1.5,0,0
1.55,0,0
1.6,0,0
1.65,0,0
1.7,0,0
1.75,0,0
1.8,0,0
1.85,0,0
1.9,0,0
1.95,0,0
2,0,0
2.05,0,0
2.1,0,0
2.15,0,0
2.2,0,0
2.25,0,0
2.3,0,0
2.35,0,0
2.4,0,0
2.45,0,0
2.5,0,0
2.55,0,0
2.6,0,0
2.65,0,0
2.7,0,0
2.75,0,0
2.8,0,0
2.85,0,0
2.9,0,0
2.95,0,0
3,0,0
3.05,0,0
3.1,0,0
3.15,0,0
3.2,0,0
3.25,0,0
3.3,0,0
3.35,0,0
3.4,0,0
3.45,0,0
3.5,0,0
3.55,0,0
3.6,0,0
3.65,0,0
3.7,0,0
3.75,0,0
3.8,0,0
3.85,0,0
3.9,0,0
3.95,0,0
4,0,0
4.05,0,0
4.1,0,0
4.15,0,0
4.2,0,0
4.25,0,0
4.3,0,0
4.35,0,0
4.4,0,0
4.45,0,0
4.5,0,0
4.55,0,0
4.6,0,0
4.65,0,0
4.7,0,0
4.75,0,0
4.8,0,0
4.85,0,0
4.9,0,0
4.95,0,0
5,0,0
5.05,0,0
5.1,0,0
5.15,0,0
5.2,0,0
5.25,0,0
5.3,0,0
5.35,0,0
5.4,0,0
5.45,0,0
5.5,0,0
5.55,0,0
5.6,0,0
5.65,0,0
5.7,0,0
5.75,0,0
5.8,0,0
5.85,0,0
5.9,0,0
5.95,0,0
6,0,0
6.05,0,0
6.1,0,0
6.15,0,0
6.2,0,0
6.25,0,0
6.3,0,0
6.35,0,0
6.4,0,0
6.45,0,0
6.5,0,0
6.55,0,0
6.6,0,0
6.65,0,0
6.7,0,0
6.75,0,0
6.8,0,0
6.85,0,0
6.9,0,0
6.95,0,0
7,0,0
7.05,0,0
7.1,0,0
7.15,0,0
7.2,0,0
7.25,0,0
7.3,0,0
7.35,0,0
7.4,0,0
7.45,0,0
7.5,0,0
7.55,0,0
7.6,0,0
7.65,0,0
7.7,0,0
7.75,0,0
7.8,0,0
7.85,0,0
7.9,0,0
7.95,0,0
8,0,0
8.05,0,0
8.1,0,0
8.15,0,0
8.2,0,0
8.25,0,0
8.3,0,0
8.35,0,0
8.4,0,0
8.45,0,0
8.5,0,0
8.55,0,0
8.6,0,0
8.65,0,0
8.7,0,0
8.75,0,0
8.8,0,0
8.85,0,0
8.9,0,0
8.95,0,0
9,0,0
9.05,0,0
9.1,0,0
9.15,0,0
9.2,0,0
9.25,0,0
9.3,0,0
9.35,0,0
9.4,0,0
9.45,0,0
9.5,0,0
9.55,0,0
9.6,0,0
9.65,0,0
9.7,0,0
9.75,0,0
9.8,0,0
9.85,0,0
9.9,0,0
9.95,0,0
10,0,0
10.05,0,0
10.1,0,0
10.15,0,0
10.2,0,0
10.25,0,0
10.3,0,0
10.35,0,0
10.4,0,0
10.45,0,0
10.5,0,0
10.55,0,0
10.6,0,0
10.65,0,0
10.7,0,7.93
10.75,0,8.05
10.8,0,8.16
10.85,0,8.27
10.9,0,8.38
10.95,0,8.5
11,0.42,8.61
11.05,0.41,8.72
11.1,0.4,8.83
11.15,0.38,8.95
11.2,0.37,9.06
11.25,0.35,9.17
11.3,0.34,9.25
11.35,0.32,9.31
11.4,0.3,9.36
11.45,0.28,9.41
11.5,0.26,9.47
11.55,0.25,9.52
11.6,0.23,9.58
11.65,0.21,9.63
11.7,0.19,9.68
11.75,0.17,9.74
11.8,0.16,9.79
11.85,0.14,9.81
11.9,0.12,9.81
11.95,0.1,9.81
12,0.08,9.81
12.05,0.06,9.82
12.1,0.05,9.82
12.15,0.05,9.82
12.2,0.04,9.82
12.25,0.04,9.83
12.3,0.03,9.83
12.35,0.03,9.83
12.4,0.03,9.82
12.45,0.02,9.81
12.5,0.02,9.8
12.55,0.01,9.8
12.6,0.01,9.79
12.65,0.01,9.78
12.7,0.01,9.77
12.75,0.01,9.76
12.8,0.01,9.76
12.85,0.01,9.75
12.9,0.01,9.74
12.95,0.01,9.73
13,0.01,9.73
13.05,0.01,9.72
13.1,0.01,9.71
13.15,0.01,9.71
13.2,0.01,9.7
13.25,0,9.69
13.3,0,9.69
13.35,-0.01,9.68
13.4,-0.01,9.67
13.45,-0.02,9.65
13.5,-0.03,9.63
13.55,-0.03,9.6
13.6,-0.04,9.58
13.65,-0.04,9.56
13.7,-0.04,9.54
13.75,-0.04,9.52
13.8,-0.04,9.5
13.85,-0.04,9.48
13.9,-0.04,9.46
13.95,-0.04,9.44
14,-0.04,9.42
14.05,-0.04,9.4
14.1,-0.04,9.38
14.15,-0.04,9.36
14.2,-0.04,9.33
14.25,-0.04,9.31
14.3,-0.04,9.29
14.35,-0.04,9.27
14.4,-0.04,9.25
14.45,-0.04,9.23
14.5,-0.04,9.21
14.55,-0.04,9.19
14.6,-0.04,9.17
14.65,-0.04,9.15
14.7,-0.04,9.13
14.75,-0.04,9.11
14.8,-0.04,9.09
14.85,-0.04,9.06
14.9,-0.04,9.04
14.95,-0.04,9.02
15,-0.04,9
15.05,-0.04,8.98
15.1,-0.04,8.96
15.15,-0.04,8.94
15.2,-0.03,8.92
15.25,-0.03,8.9
15.3,-0.03,8.88
15.35,-0.03,8.86
15.4,-0.03,8.84
