Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Max velocity - left motor RPM (1),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Maximum fluxing current A (1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Voltage limit circle magnitude A (1),,Time (s),1. Measured inductance uH (5.96046447753906E-02),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Voltage modulation % (0.390625),,Time (s),1. Capacitor Voltage V (0.0625),,Time (s),1. Maximum iq allowed A (1),,Time (s),1. Motor Temperature 1 (Measured - T1) DegC (1),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
2.9584,0.0,,2.9584,-0.375,,2.9589000000000003,0,,2.9587000000000003,0.0,,2.9586000000000006,507,,2.9589000000000003,0,,2.9587000000000003,0.0,,2.9586000000000006,32212,,2.9586000000000006,32.961368560791,,2.9587000000000003,0.0,,2.9585,0.0,,2.9585,0.0,,2.9585,44.1875,,2.9586000000000006,449,,2.9587000000000003,51,,2.9584,0.0,,2.9585,0.0,,2.9584,0.6875,,
2.9796000000000005,0.0,,2.9796000000000005,-0.3125,,2.9803,0,,2.9801,0.0,,2.98,507,,2.9803,0,,2.9801,0.0,,2.98,32212,,2.98,32.961368560791,,2.9801,0.0,,2.9799,0.0,,2.9799,0.0,,2.9799,44.1875,,2.98,449,,2.9801,51,,2.9796000000000005,0.0,,2.9799,0.0,,2.9796000000000005,-0.875,,
3.0,0.0,,3.0,-0.8125,,3.0005,0,,3.0004,0.0,,3.0003,507,,3.0005,0,,3.0004,0.0,,3.0003,32212,,3.0003,32.961368560791,,3.0004,0.0,,3.0002000000000004,0.0,,3.0002000000000004,0.0,,3.0002000000000004,44.1875,,3.0003,449,,3.0004,51,,3.0,0.0,,3.0002000000000004,0.0,,3.0,1.125,,
3.0183,0.0,,3.0183,-0.875,,3.0189,0,,3.0188,0.0,,3.0187000000000004,507,,3.0189,0,,3.0188,0.0,,3.0187000000000004,32212,,3.0187000000000004,32.961368560791,,3.0188,0.0,,3.0185,0.0,,3.0185,0.0,,3.0185,44.1875,,3.0187000000000004,449,,3.0188,51,,3.0183,0.0,,3.0185,0.0,,3.0183,3.3125,,
3.04,0.0,,3.04,0.0,,3.0405,0,,3.0404,0.0,,3.0403000000000002,507,,3.0405,0,,3.0404,0.0,,3.0403000000000002,32212,,3.0403000000000002,32.961368560791,,3.0404,0.0,,3.0402000000000005,0.0,,3.0402000000000005,0.0,,3.0402000000000005,44.1875,,3.0403000000000002,449,,3.0404,51,,3.04,0.0,,3.0402000000000005,0.0,,3.04,0.25,,
3.0598,0.0,,3.0598,-0.5625,,3.0603000000000002,0,,3.0602000000000005,0.0,,3.0601000000000003,507,,3.0603000000000002,0,,3.0602000000000005,0.0,,3.0601000000000003,32212,,3.0601000000000003,32.961368560791,,3.0602000000000005,0.0,,3.0599000000000003,0.0,,3.0599000000000003,0.0,,3.0599000000000003,44.1875,,3.0601000000000003,449,,3.0602000000000005,51,,3.0598,0.0,,3.0599000000000003,0.0,,3.0598,0.125,,
3.0784000000000002,0.0,,3.0784000000000002,-0.4375,,3.0789,0,,3.0788,0.0,,3.0787000000000004,507,,3.0789,0,,3.0788,0.0,,3.0787000000000004,32212,,3.0787000000000004,32.961368560791,,3.0788,0.0,,3.0786000000000002,0.0,,3.0786000000000002,0.0,,3.0786000000000002,44.1875,,3.0787000000000004,449,,3.0788,51,,3.0784000000000002,0.0,,3.0786000000000002,0.0,,3.0784000000000002,2.3125,,
3.1,0.0,,3.1,-0.9375,,3.1005,0,,3.1004,0.0,,3.1003000000000003,507,,3.1005,0,,3.1004,0.0,,3.1003000000000003,32212,,3.1003000000000003,32.961368560791,,3.1004,0.0,,3.1001000000000003,0.0,,3.1001000000000003,0.0,,3.1001000000000003,44.1875,,3.1003000000000003,449,,3.1004,51,,3.1,0.0,,3.1001000000000003,0.0,,3.1,2.6875,,
3.1198,0.0,,3.1198,-0.375,,3.1203000000000003,0,,3.1202,0.0,,3.12,507,,3.1203000000000003,0,,3.1202,0.0,,3.12,32212,,3.12,32.961368560791,,3.1202,0.0,,3.1199,0.0,,3.1199,0.0,,3.1199,44.125,,3.12,449,,3.1202,51,,3.1198,0.0,,3.1199,0.0,,3.1198,2.875,,
3.14,0.0,,3.14,-0.625,,3.1405,0,,3.1404,0.0,,3.1403000000000003,507,,3.1405,0,,3.1404,0.0,,3.1403000000000003,32212,,3.1403000000000003,32.961368560791,,3.1404,0.0,,3.1401000000000003,0.0,,3.1401000000000003,0.0,,3.1401000000000003,44.125,,3.1403000000000003,449,,3.1404,51,,3.14,0.0,,3.1401000000000003,0.0,,3.14,1.75,,
3.1596,0.0,,3.1596,-0.5625,,3.1602,0,,3.16,0.0,,3.1599,507,,3.1602,0,,3.16,0.0,,3.1599,32212,,3.1599,32.961368560791,,3.16,0.0,,3.1598,0.0,,3.1598,0.0,,3.1598,44.125,,3.1599,449,,3.16,51,,3.1596,0.0,,3.1598,0.0,,3.1596,2.25,,
3.1796,0.0,,3.1796,0.3125,,3.1802,0,,3.1801000000000004,0.0,,3.1799,507,,3.1802,0,,3.1801000000000004,0.0,,3.1799,32212,,3.1799,32.961368560791,,3.1801000000000004,0.0,,3.1798,0.0,,3.1798,0.0,,3.1798,44.125,,3.1799,449,,3.1801000000000004,51,,3.1796,0.0,,3.1798,0.0,,3.1796,-0.75,,
3.1983,0.0,,3.1983,0.125,,3.1989,0,,3.1987,0.0,,3.1986000000000003,507,,3.1989,0,,3.1987,0.0,,3.1986000000000003,32212,,3.1986000000000003,32.961368560791,,3.1987,0.0,,3.1985,0.0,,3.1985,0.0,,3.1985,44.1875,,3.1986000000000003,449,,3.1987,51,,3.1983,0.0,,3.1985,0.0,,3.1983,-1.3125,,
3.2183,0.0,,3.2183,-0.125,,3.2188000000000003,0,,3.2187,0.0,,3.2186000000000003,507,,3.2188000000000003,0,,3.2187,0.0,,3.2186000000000003,32212,,3.2186000000000003,32.961368560791,,3.2187,0.0,,3.2185,0.0,,3.2185,0.0,,3.2185,44.125,,3.2186000000000003,449,,3.2187,51,,3.2183,0.0,,3.2185,0.0,,3.2183,1.875,,
3.24,0.0,,3.24,0.75,,3.2405,0,,3.2403000000000004,0.0,,3.2402,507,,3.2405,0,,3.2403000000000004,0.0,,3.2402,32212,,3.2402,32.961368560791,,3.2403000000000004,0.0,,3.2401000000000004,0.0,,3.2401000000000004,0.0,,3.2401000000000004,44.1875,,3.2402,449,,3.2403000000000004,51,,3.24,0.0,,3.2401000000000004,0.0,,3.24,1.0,,
3.2595,0.0,,3.2595,0.1875,,3.2601000000000004,0,,3.26,0.0,,3.2599,507,,3.2601000000000004,0,,3.26,0.0,,3.2599,32212,,3.2599,32.961368560791,,3.26,0.0,,3.2598000000000003,0.0,,3.2598000000000003,0.0,,3.2598000000000003,44.1875,,3.2599,449,,3.26,51,,3.2595,0.0,,3.2598000000000003,0.0,,3.2595,0.875,,
3.2783,0.0,,3.2783,0.875,,3.2789,0,,3.2787,0.0,,3.2786000000000004,507,,3.2789,0,,3.2787,0.0,,3.2786000000000004,32212,,3.2786000000000004,32.961368560791,,3.2787,0.0,,3.2785,0.0,,3.2785,0.0,,3.2785,44.1875,,3.2786000000000004,449,,3.2787,51,,3.2783,0.0,,3.2785,0.0,,3.2783,-0.5625,,
3.2983000000000002,0.0,,3.2983000000000002,0.125,,3.2988000000000004,0,,3.2987,0.0,,3.2986000000000004,507,,3.2988000000000004,0,,3.2987,0.0,,3.2986000000000004,32212,,3.2986000000000004,32.961368560791,,3.2987,0.0,,3.2985,0.0,,3.2985,0.0,,3.2985,44.125,,3.2986000000000004,449,,3.2987,51,,3.2983000000000002,0.0,,3.2985,0.0,,3.2983000000000002,-1.3125,,
3.3198000000000003,0.0,,3.3198000000000003,-0.4375,,3.3202000000000003,0,,3.3201000000000005,0.0,,3.32,507,,3.3202000000000003,0,,3.3201000000000005,0.0,,3.32,32212,,3.32,32.961368560791,,3.3201000000000005,0.0,,3.3198000000000003,0.0,,3.3198000000000003,0.0,,3.3198000000000003,44.1875,,3.32,449,,3.3201000000000005,51,,3.3198000000000003,0.0,,3.3198000000000003,0.0,,3.3198000000000003,-1.5,,
3.3399,0.0,,3.3399,0.875,,3.3404000000000003,0,,3.3403,0.0,,3.3402000000000003,507,,3.3404000000000003,0,,3.3403,0.0,,3.3402000000000003,32212,,3.3402000000000003,32.961368560791,,3.3403,0.0,,3.3401000000000005,0.0,,3.3401000000000005,0.0,,3.3401000000000005,44.1875,,3.3402000000000003,449,,3.3403,51,,3.3399,0.0,,3.3401000000000005,0.0,,3.3399,-0.5625,,
3.3582,0.0,,3.3582,0.125,,3.3588,0,,3.3587000000000002,0.0,,3.3586000000000005,507,,3.3588,0,,3.3587000000000002,0.0,,3.3586000000000005,32212,,3.3586000000000005,32.961368560791,,3.3587000000000002,0.0,,3.3584,0.0,,3.3584,0.0,,3.3584,44.1875,,3.3586000000000005,449,,3.3587000000000002,51,,3.3582,0.0,,3.3584,0.0,,3.3582,-1.3125,,
3.3783000000000003,0.0,,3.3783000000000003,0.0,,3.3788,0,,3.3787000000000003,0.0,,3.3786000000000005,507,,3.3788,0,,3.3787000000000003,0.0,,3.3786000000000005,32212,,3.3786000000000005,32.961368560791,,3.3787000000000003,0.0,,3.3785,0.0,,3.3785,0.0,,3.3785,44.1875,,3.3786000000000005,449,,3.3787000000000003,51,,3.3783000000000003,0.0,,3.3785,0.0,,3.3783000000000003,0.25,,
3.3999,0.0,,3.3999,-0.125,,3.4004000000000003,0,,3.4003,0.0,,3.4002000000000003,507,,3.4004000000000003,0,,3.4003,0.0,,3.4002000000000003,32212,,3.4002000000000003,32.961368560791,,3.4003,0.0,,3.4,0.0,,3.4,0.0,,3.4,44.125,,3.4002000000000003,449,,3.4003,51,,3.3999,0.0,,3.4,0.0,,3.3999,-0.3125,,
3.4183000000000003,0.0,,3.4183000000000003,0.25,,3.4188,0,,3.4187000000000003,0.0,,3.4186000000000005,507,,3.4188,0,,3.4187000000000003,0.0,,3.4186000000000005,32212,,3.4186000000000005,32.961368560791,,3.4187000000000003,0.0,,3.4185,0.0,,3.4185,0.0,,3.4185,44.1875,,3.4186000000000005,449,,3.4187000000000003,51,,3.4183000000000003,0.0,,3.4185,0.0,,3.4183000000000003,-0.75,,
3.4399,0.0,,3.4399,0.25,,3.4404,0,,3.4403,0.0,,3.4402000000000004,507,,3.4404,0,,3.4403,0.0,,3.4402000000000004,32212,,3.4402000000000004,32.961368560791,,3.4403,0.0,,3.44,0.0,,3.44,0.0,,3.44,44.1875,,3.4402000000000004,449,,3.4403,51,,3.4399,0.0,,3.44,0.0,,3.4399,-0.75,,
3.4583000000000004,0.0,,3.4583000000000004,1.3125,,3.4588,0,,3.4587000000000003,0.0,,3.4585,507,,3.4588,0,,3.4587000000000003,0.0,,3.4585,32212,,3.4585,32.961368560791,,3.4587000000000003,0.0,,3.4585,0.0,,3.4585,0.0,,3.4585,44.1875,,3.4585,449,,3.4587000000000003,51,,3.4583000000000004,0.0,,3.4585,0.0,,3.4583000000000004,-1.0,,
3.4782,0.0,,3.4782,0.0,,3.4788,0,,3.4787000000000003,0.0,,3.4786000000000006,507,,3.4788,0,,3.4787000000000003,0.0,,3.4786000000000006,32212,,3.4786000000000006,32.961368560791,,3.4787000000000003,0.0,,3.4784,0.0,,3.4784,0.0,,3.4784,44.125,,3.4786000000000006,449,,3.4787000000000003,51,,3.4782,0.0,,3.4784,0.0,,3.4782,0.25,,
3.4982,0.0,,3.4982,1.125,,3.4988,0,,3.4987000000000004,0.0,,3.4985,507,,3.4988,0,,3.4987000000000004,0.0,,3.4985,32212,,3.4985,32.961368560791,,3.4987000000000004,0.0,,3.4984,0.0,,3.4984,0.0,,3.4984,44.1875,,3.4985,449,,3.4987000000000004,51,,3.4982,0.0,,3.4984,0.0,,3.4982,-1.625,,
3.5197000000000003,0.0,,3.5197000000000003,-0.125,,3.5202000000000004,0,,3.52,0.0,,3.52,507,,3.5202000000000004,0,,3.52,0.0,,3.52,32212,,3.52,32.961368560791,,3.52,0.0,,3.5198,0.0,,3.5198,0.0,,3.5198,44.1875,,3.52,449,,3.52,51,,3.5197000000000003,0.0,,3.5198,0.0,,3.5197000000000003,-2.5,,
3.5399000000000003,0.0,,3.5399000000000003,1.0,,3.5404,0,,3.5403000000000002,0.0,,3.5401000000000002,507,,3.5404,0,,3.5403000000000002,0.0,,3.5401000000000002,32212,,3.5401000000000002,32.961368560791,,3.5403000000000002,0.0,,3.54,0.0,,3.54,0.0,,3.54,44.1875,,3.5401000000000002,449,,3.5403000000000002,51,,3.5399000000000003,0.0,,3.54,0.0,,3.5399000000000003,0.0,,
3.5599000000000003,0.0,,3.5599000000000003,0.4375,,3.5603000000000002,0,,3.5602000000000005,0.0,,3.5601000000000003,507,,3.5603000000000002,0,,3.5602000000000005,0.0,,3.5601000000000003,32212,,3.5601000000000003,32.961368560791,,3.5602000000000005,0.0,,3.56,0.0,,3.56,0.0,,3.56,44.125,,3.5601000000000003,449,,3.5602000000000005,51,,3.5599000000000003,0.0,,3.56,0.0,,3.5599000000000003,-0.1875,,
3.5784000000000002,0.0,,3.5784000000000002,-0.4375,,3.5789,0,,3.5788,0.0,,3.5787000000000004,507,,3.5789,0,,3.5788,0.0,,3.5787000000000004,32212,,3.5787000000000004,32.961368560791,,3.5788,0.0,,3.5785,0.0,,3.5785,0.0,,3.5785,44.125,,3.5787000000000004,449,,3.5788,51,,3.5784000000000002,0.0,,3.5785,0.0,,3.5784000000000002,-1.5,,
3.5999,0.0,,3.5999,0.25,,3.6003000000000003,0,,3.6003000000000003,0.0,,3.6002,507,,3.6003000000000003,0,,3.6003000000000003,0.0,,3.6002,32212,,3.6002,32.961368560791,,3.6003000000000003,0.0,,3.6,0.0,,3.6,0.0,,3.6,44.1875,,3.6002,449,,3.6003000000000003,51,,3.5999,0.0,,3.6,0.0,,3.5999,-0.75,,
3.6197000000000004,0.0,,3.6197000000000004,0.0625,,3.6203000000000003,0,,3.6201000000000003,0.0,,3.62,507,,3.6203000000000003,0,,3.6201000000000003,0.0,,3.62,32212,,3.62,32.961368560791,,3.6201000000000003,0.0,,3.6199,0.0,,3.6199,0.0,,3.6199,44.1875,,3.62,449,,3.6201000000000003,51,,3.6197000000000004,0.0,,3.6199,0.0,,3.6197000000000004,-0.25,,
3.6384000000000003,0.0,,3.6384000000000003,-0.0625,,3.6389,0,,3.6387000000000005,0.0,,3.6387000000000005,507,,3.6389,0,,3.6387000000000005,0.0,,3.6387000000000005,32212,,3.6387000000000005,32.961368560791,,3.6387000000000005,0.0,,3.6386000000000003,0.0,,3.6386000000000003,0.0,,3.6386000000000003,44.1875,,3.6387000000000005,449,,3.6387000000000005,51,,3.6384000000000003,0.0,,3.6386000000000003,0.0,,3.6384000000000003,0.3125,,
3.6597000000000004,0.0,,3.6597000000000004,1.0,,3.6602,0,,3.6601000000000004,0.0,,3.6599,507,,3.6602,0,,3.6601000000000004,0.0,,3.6599,32212,,3.6599,32.961368560791,,3.6601000000000004,0.0,,3.6599,0.0,,3.6599,0.0,,3.6599,44.1875,,3.6599,449,,3.6601000000000004,51,,3.6597000000000004,0.0,,3.6599,0.0,,3.6597000000000004,-1.5625,,
3.6784,0.0,,3.6784,0.375,,3.6789,0,,3.6787,0.0,,3.6786000000000003,507,,3.6789,0,,3.6787,0.0,,3.6786000000000003,32212,,3.6786000000000003,32.961368560791,,3.6787,0.0,,3.6785,0.0,,3.6785,0.0,,3.6785,44.1875,,3.6786000000000003,449,,3.6787,51,,3.6784,0.0,,3.6785,0.0,,3.6784,-0.125,,
3.6999,0.0,,3.6999,-0.3125,,3.7004,0,,3.7003000000000004,0.0,,3.7001000000000004,507,,3.7004,0,,3.7003000000000004,0.0,,3.7001000000000004,32212,,3.7001000000000004,32.961368560791,,3.7003000000000004,0.0,,3.7,0.0,,3.7,0.0,,3.7,44.1875,,3.7001000000000004,449,,3.7003000000000004,51,,3.6999,0.0,,3.7,0.0,,3.6999,1.3125,,
3.7198,0.0,,3.7198,-0.5,,3.7203000000000004,0,,3.7202,0.0,,3.7201000000000004,507,,3.7203000000000004,0,,3.7202,0.0,,3.7201000000000004,32212,,3.7201000000000004,32.961368560791,,3.7202,0.0,,3.72,0.0,,3.72,0.0,,3.72,44.1875,,3.7201000000000004,449,,3.7202,51,,3.7198,0.0,,3.72,0.0,,3.7198,0.75,,
3.7399,0.0,,3.7399,0.1875,,3.7404,0,,3.7403000000000004,0.0,,3.7402,507,,3.7404,0,,3.7403000000000004,0.0,,3.7402,32212,,3.7402,32.961368560791,,3.7403000000000004,0.0,,3.7401000000000004,0.0,,3.7401000000000004,0.0,,3.7401000000000004,44.1875,,3.7402,449,,3.7403000000000004,51,,3.7399,0.0,,3.7401000000000004,0.0,,3.7399,-0.375,,
3.7584,0.0,,3.7584,0.8125,,3.759,0,,3.7589,0.0,,3.7587,507,,3.759,0,,3.7589,0.0,,3.7587,32212,,3.7587,32.961368560791,,3.7589,0.0,,3.7586000000000004,0.0,,3.7586000000000004,0.0,,3.7586000000000004,44.125,,3.7587,449,,3.7589,51,,3.7584,0.0,,3.7586000000000004,0.0,,3.7584,-0.5625,,
3.7798000000000003,0.0,,3.7798000000000003,-1.0625,,3.7803,0,,3.7802000000000002,0.0,,3.7801000000000005,507,,3.7803,0,,3.7802000000000002,0.0,,3.7801000000000005,32212,,3.7801000000000005,32.961368560791,,3.7802000000000002,0.0,,3.7799,0.0,,3.7799,0.0,,3.7799,44.1875,,3.7801000000000005,449,,3.7802000000000002,51,,3.7798000000000003,0.0,,3.7799,0.0,,3.7798000000000003,4.4375,,
3.7999,0.0,,3.7999,0.5,,3.8004000000000002,0,,3.8003,0.0,,3.8002000000000002,507,,3.8004000000000002,0,,3.8003,0.0,,3.8002000000000002,32212,,3.8002000000000002,32.961368560791,,3.8003,0.0,,3.8001000000000005,0.0,,3.8001000000000005,0.0,,3.8001000000000005,44.1875,,3.8002000000000002,449,,3.8003,51,,3.7999,0.0,,3.8001000000000005,0.0,,3.7999,0.5,,
3.8184,0.0,,3.8184,-0.0625,,3.819,0,,3.8188,0.0,,3.8187,507,,3.819,0,,3.8188,0.0,,3.8187,32212,,3.8187,32.961368560791,,3.8188,0.0,,3.8186000000000004,0.0,,3.8186000000000004,0.0,,3.8186000000000004,44.125,,3.8187,449,,3.8188,51,,3.8184,0.0,,3.8186000000000004,0.0,,3.8184,0.3125,,
3.84,0.0,,3.84,0.75,,3.8405,0,,3.8404000000000003,0.0,,3.8403,507,,3.8405,0,,3.8404000000000003,0.0,,3.8403,32212,,3.8403,32.961368560791,,3.8404000000000003,0.0,,3.8402000000000003,0.0,,3.8402000000000003,0.0,,3.8402000000000003,44.125,,3.8403,449,,3.8404000000000003,51,,3.84,0.0,,3.8402000000000003,0.0,,3.84,-0.5625,,
3.8598000000000003,0.0,,3.8598000000000003,0.0625,,3.8603,0,,3.8602000000000003,0.0,,3.8601000000000005,507,,3.8603,0,,3.8602000000000003,0.0,,3.8601000000000005,32212,,3.8601000000000005,32.961368560791,,3.8602000000000003,0.0,,3.8599,0.0,,3.8599,0.0,,3.8599,44.125,,3.8601000000000005,449,,3.8602000000000003,51,,3.8598000000000003,0.0,,3.8599,0.0,,3.8598000000000003,0.9375,,
3.8784,0.0,,3.8784,0.1875,,3.8789000000000002,0,,3.8788,0.0,,3.8787000000000003,507,,3.8789000000000002,0,,3.8788,0.0,,3.8787000000000003,32212,,3.8787000000000003,32.961368560791,,3.8788,0.0,,3.8786000000000005,0.0,,3.8786000000000005,0.0,,3.8786000000000005,44.1875,,3.8787000000000003,449,,3.8788,51,,3.8784,0.0,,3.8786000000000005,0.0,,3.8784,-0.6875,,
3.9001000000000006,0.0,,3.9001000000000006,0.1875,,3.9005,0,,3.9004000000000003,0.0,,3.9003,507,,3.9005,0,,3.9004000000000003,0.0,,3.9003,32212,,3.9003,32.961368560791,,3.9004000000000003,0.0,,3.9001000000000006,0.0,,3.9001000000000006,0.0,,3.9001000000000006,44.125,,3.9003,449,,3.9004000000000003,51,,3.9001000000000006,0.0,,3.9001000000000006,0.0,,3.9001000000000006,-0.6875,,
3.9186000000000005,0.0,,3.9186000000000005,0.6875,,3.9191000000000003,0,,3.9189000000000003,0.0,,3.9188,507,,3.9191000000000003,0,,3.9189000000000003,0.0,,3.9188,32212,,3.9188,32.961368560791,,3.9189000000000003,0.0,,3.9187000000000003,0.0,,3.9187000000000003,0.0,,3.9187000000000003,44.1875,,3.9188,449,,3.9189000000000003,51,,3.9186000000000005,0.0,,3.9187000000000003,0.0,,3.9186000000000005,-2.75,,
3.9399,0.0,,3.9399,0.0625,,3.9404,0,,3.9403,0.0,,3.9401,507,,3.9404,0,,3.9403,0.0,,3.9401,32212,,3.9401,32.961368560791,,3.9403,0.0,,3.94,0.0,,3.94,0.0,,3.94,44.1875,,3.9401,449,,3.9403,51,,3.9399,0.0,,3.94,0.0,,3.9399,-1.3125,,
3.9586000000000006,0.0,,3.9586000000000006,0.5,,3.959,0,,3.9589000000000003,0.0,,3.9587000000000003,507,,3.959,0,,3.9589000000000003,0.0,,3.9587000000000003,32212,,3.9587000000000003,32.961368560791,,3.9589000000000003,0.0,,3.9587000000000003,0.0,,3.9587000000000003,0.0,,3.9587000000000003,44.1875,,3.9587000000000003,449,,3.9589000000000003,51,,3.9586000000000006,0.0,,3.9587000000000003,0.0,,3.9586000000000006,-1.75,,
3.9783000000000004,0.0,,3.9783000000000004,-0.1875,,3.9789,0,,3.9788,0.0,,3.9787000000000003,507,,3.9789,0,,3.9788,0.0,,3.9787000000000003,32212,,3.9787000000000003,32.961368560791,,3.9788,0.0,,3.9786000000000006,0.0,,3.9786000000000006,0.0,,3.9786000000000006,44.1875,,3.9787000000000003,449,,3.9788,51,,3.9783000000000004,0.0,,3.9786000000000006,0.0,,3.9783000000000004,-0.25,,
4.0,0.0,,4.0,-0.75,,4.0005,0,,4.0003,0.0,,4.0002,507,,4.0005,0,,4.0003,0.0,,4.0002,32212,,4.0002,32.961368560791,,4.0003,0.0,,4.000100000000001,0.0,,4.000100000000001,0.0,,4.000100000000001,44.1875,,4.0002,449,,4.0003,51,,4.0,0.0,,4.000100000000001,0.0,,4.0,1.8125,,
4.0185,0.0,,4.0185,-0.0625,,4.019,0,,4.0189,0.0,,4.018800000000001,507,,4.019,0,,4.0189,0.0,,4.018800000000001,32212,,4.018800000000001,32.961368560791,,4.0189,0.0,,4.0187,0.0,,4.0187,0.0,,4.0187,44.125,,4.018800000000001,449,,4.0189,51,,4.0185,0.0,,4.0187,0.0,,4.0185,0.3125,,
4.04,0.0,,4.04,0.1875,,4.0405,0,,4.0403,0.0,,4.0402000000000005,507,,4.0405,0,,4.0403,0.0,,4.0402000000000005,32212,,4.0402000000000005,32.961368560791,,4.0403,0.0,,4.040100000000001,0.0,,4.040100000000001,0.0,,4.040100000000001,44.1875,,4.0402000000000005,449,,4.0403,51,,4.04,0.0,,4.040100000000001,0.0,,4.04,-0.6875,,
4.0597,0.0,,4.0597,0.0625,,4.0603,0,,4.0601,0.0,,4.06,507,,4.0603,0,,4.0601,0.0,,4.06,32212,,4.06,32.961368560791,,4.0601,0.0,,4.0599,0.0,,4.0599,0.0,,4.0599,44.125,,4.06,449,,4.0601,51,,4.0597,0.0,,4.0599,0.0,,4.0597,-1.3125,,
4.0798000000000005,0.0,,4.0798000000000005,0.0625,,4.0803,0,,4.0802000000000005,0.0,,4.08,507,,4.0803,0,,4.0802000000000005,0.0,,4.08,32212,,4.08,32.961368560791,,4.0802000000000005,0.0,,4.0799,0.0,,4.0799,0.0,,4.0799,44.1875,,4.08,449,,4.0802000000000005,51,,4.0798000000000005,0.0,,4.0799,0.0,,4.0798000000000005,0.9375,,
4.099900000000001,0.0,,4.099900000000001,0.5,,4.1004000000000005,0,,4.1003,0.0,,4.1002,507,,4.1004000000000005,0,,4.1003,0.0,,4.1002,32212,,4.1002,32.961368560791,,4.1003,0.0,,4.1001,0.0,,4.1001,0.0,,4.1001,44.1875,,4.1002,449,,4.1003,51,,4.099900000000001,0.0,,4.1001,0.0,,4.099900000000001,-1.6875,,
4.1197,0.0,,4.1197,-0.5,,4.1202,0,,4.120100000000001,0.0,,4.12,507,,4.1202,0,,4.120100000000001,0.0,,4.12,32212,,4.12,32.961368560791,,4.120100000000001,0.0,,4.119800000000001,0.0,,4.119800000000001,0.0,,4.119800000000001,44.125,,4.12,449,,4.120100000000001,51,,4.1197,0.0,,4.119800000000001,0.0,,4.1197,0.75,,
4.139900000000001,0.0,,4.139900000000001,-0.375,,4.1404000000000005,0,,4.1403,0.0,,4.1402,507,,4.1404000000000005,0,,4.1403,0.0,,4.1402,32212,,4.1402,32.961368560791,,4.1403,0.0,,4.1401,0.0,,4.1401,0.0,,4.1401,44.1875,,4.1402,449,,4.1403,51,,4.139900000000001,0.0,,4.1401,0.0,,4.139900000000001,-0.875,,
4.1597,0.0,,4.1597,-0.25,,4.1602,0,,4.160100000000001,0.0,,4.16,507,,4.1602,0,,4.160100000000001,0.0,,4.16,32212,,4.16,32.961368560791,,4.160100000000001,0.0,,4.159800000000001,0.0,,4.159800000000001,0.0,,4.159800000000001,44.1875,,4.16,449,,4.160100000000001,51,,4.1597,0.0,,4.159800000000001,0.0,,4.1597,-0.25,,
4.1796999999999995,0.0,,4.1796999999999995,-0.1875,,4.1802,0,,4.1801,0.0,,4.179900000000001,507,,4.1802,0,,4.1801,0.0,,4.179900000000001,32212,,4.179900000000001,32.961368560791,,4.1801,0.0,,4.1798,0.0,,4.1798,0.0,,4.1798,44.125,,4.179900000000001,449,,4.1801,51,,4.1796999999999995,0.0,,4.1798,0.0,,4.1796999999999995,-0.25,,
4.1998,0.0,,4.1998,-0.5,,4.2003,0,,4.2002,0.0,,4.2001,507,,4.2003,0,,4.2002,0.0,,4.2001,32212,,4.2001,32.961368560791,,4.2002,0.0,,4.2,0.0,,4.2,0.0,,4.2,44.1875,,4.2001,449,,4.2002,51,,4.1998,0.0,,4.2,0.0,,4.1998,0.75,,
4.2183,0.0,,4.2183,-0.25,,4.2188,0,,4.2187,0.0,,4.2186,507,,4.2188,0,,4.2187,0.0,,4.2186,32212,,4.2186,32.961368560791,,4.2187,0.0,,4.2185,0.0,,4.2185,0.0,,4.2185,44.1875,,4.2186,449,,4.2187,51,,4.2183,0.0,,4.2185,0.0,,4.2183,-0.25,,
4.2398,0.0,,4.2398,0.5,,4.2403,0,,4.2402,0.0,,4.24,507,,4.2403,0,,4.2402,0.0,,4.24,32212,,4.24,32.961368560791,,4.2402,0.0,,4.24,0.0,,4.24,0.0,,4.24,44.1875,,4.24,449,,4.2402,51,,4.2398,0.0,,4.24,0.0,,4.2398,0.5,,
4.2597,0.0,,4.2597,0.375,,4.2602,0,,4.2601,0.0,,4.259900000000001,507,,4.2602,0,,4.2601,0.0,,4.259900000000001,32212,,4.259900000000001,32.961368560791,,4.2601,0.0,,4.2598,0.0,,4.2598,0.0,,4.2598,44.125,,4.259900000000001,449,,4.2601,51,,4.2597,0.0,,4.2598,0.0,,4.2597,-0.125,,
4.2785,0.0,,4.2785,-0.25,,4.2789,0,,4.2788,0.0,,4.2787,507,,4.2789,0,,4.2788,0.0,,4.2787,32212,,4.2787,32.961368560791,,4.2788,0.0,,4.2786,0.0,,4.2786,0.0,,4.2786,44.125,,4.2787,449,,4.2788,51,,4.2785,0.0,,4.2786,0.0,,4.2785,-0.25,,
